u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
RBK6JB94,ASUS Vivobook 14 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) X409FA-EK617T Thin and Light Lapto...,32368,40990,21% off,57,9,3.6,"['Intel Core i3 Processor (10th Gen)', '4 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD', '35.81 cm (14.1 inch) Display', '1 Year Manufacturing Warranty']",https://www.flipkart.com/asus-vivobook-14-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-x409fa-ek617t-thin-light-laptop/p/itm2604343efd557?pid=COMG5RWHXWZG6QWB&lid=LSTCOMG5RWHXWZG6QWBTG9KQI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_224&otracker=search&otracker1=search&fm=organic&iid=d10ff3d8-e759-445d-9dc8-0b11b7e38b2c.COMG5RWHXWZG6QWB.SEARCH&ppt=None&ppn=None&ssid=5ps8hqtnjk0000001667494815131&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:07.251817+05:30
WKBVAEI1,Lenovo Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/Windows 10 Home) V15 -ADA Laptop,30990,36923,16% off,71,14,3.5,"['AMD Ryzen 3 Dual Core Processor', '4 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD', '39.62 cm (15.6 inch) Display', '1 Year Warranty Term']",https://www.flipkart.com/lenovo-ryzen-3-dual-core-3250u-4-gb-1-tb-hdd-windows-10-home-v15-ada-laptop/p/itm908ff2dc55221?pid=COMG6YYRBH2WM5G5&lid=LSTCOMG6YYRBH2WM5G50NX7GB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_227&otracker=search&otracker1=search&fm=organic&iid=d10ff3d8-e759-445d-9dc8-0b11b7e38b2c.COMG6YYRBH2WM5G5.SEARCH&ppt=None&ppn=None&ssid=5ps8hqtnjk0000001667494815131&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:07.794031+05:30
FRGBMBAX,MSI Creator M16 Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) Creator M16 A12UD-...,108990,128990,15% off,0,0,0,"['Intel Core i7 Processor (12th Gen)', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '40.64 cm (16 inch) Display', 'Windows 11 Home, MSI Center, CoolerBoost', '2 Year On-Site & Carry-In Warranty']",https://www.flipkart.com/msi-creator-m16-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-a12ud-633in-notebook/p/itm7278f7c19f63e?pid=COMGGZ23HRHBU5WP&lid=LSTCOMGGZ23HRHBU5WPX2CDIG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_228&otracker=search&otracker1=search&fm=organic&iid=d10ff3d8-e759-445d-9dc8-0b11b7e38b2c.COMGGZ23HRHBU5WP.SEARCH&ppt=None&ppn=None&ssid=5ps8hqtnjk0000001667494815131&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:08.080209+05:30
MCN5KCPE,acer Aspire 3 Ryzen 3 Dual Core R33250U - (4 GB/512 GB SSD/Windows 11 Home) A315-23 Notebook,29990,42999,30% off,41,2,4.1,"['AMD Ryzen 3 Dual Core Processor', '4 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year International Travelers Warranty']",https://www.flipkart.com/acer-aspire-3-ryzen-dual-core-r33250u-4-gb-512-gb-ssd-windows-11-home-a315-23-notebook/p/itm3dfe6441269c3?pid=COMGB64G2N5VR6BC&lid=LSTCOMGB64G2N5VR6BCS5GWHL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_231&otracker=search&otracker1=search&fm=organic&iid=d10ff3d8-e759-445d-9dc8-0b11b7e38b2c.COMGB64G2N5VR6BC.SEARCH&ppt=None&ppn=None&ssid=5ps8hqtnjk0000001667494815131&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:08.630524+05:30
M19IZH0M,acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 165...,54990,89999,38% off,13094,1410,4.4,"['Free upgrade to Windows 11 when available', 'Intel Core i5 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Quick Access, Acer Care Center, Acer Product Registration, Acer Collection', '1 Year International Travelers Warranty']",https://www.flipkart.com/acer-aspire-7-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-a715-75g-50ta-a715-75g-41g-a715-75g-52aa-gaming-laptop/p/itm365d5a348ad9c?pid=COMG2KBG2K4GFFF7&lid=LSTCOMG2KBG2K4GFFF75TIZXH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_235&otracker=search&otracker1=search&fm=organic&iid=d10ff3d8-e759-445d-9dc8-0b11b7e38b2c.COMG2KBG2K4GFFF7.SEARCH&ppt=None&ppn=None&ssid=5ps8hqtnjk0000001667494815131&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:09.908805+05:30
OIRS88J3,ASUS Zenbook Pro 14 Duo OLED (2022) Touch Panel Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 G...,189990,230990,17% off,0,0,0,"['Intel Core i7 Processor (12th Gen)', '16 GB LPDDR5 RAM', 'Windows 11 Operating System', '1 TB SSD', '36.83 cm (14.5 inch) Touchscreen Display', 'Microsoft Office Home & Student 2021', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-zenbook-pro-14-duo-oled-2022-touch-panel-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-intel-integrated-iris-xe-ux8402ze-m711ws-creator-laptop/p/itm2d41aba790e12?pid=COMGGBGRHDX4EHF8&lid=LSTCOMGGBGRHDX4EHF8VTNP4O&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_238&otracker=search&otracker1=search&fm=organic&iid=d10ff3d8-e759-445d-9dc8-0b11b7e38b2c.COMGGBGRHDX4EHF8.SEARCH&ppt=None&ppn=None&ssid=5ps8hqtnjk0000001667494815131&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:10.490517+05:30
A34QD1DC,ASUS VivoBook Ultra S14 Core i7 11th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) S433EA-AM7...,77990,96990,19% off,31,6,4.2,"['Intel Core i7 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'Microsoft Office Home and Student 2019, Splendid (All Models), Tru2Life (Intel Platform Models), Link to MyASUS (All Models, Bluetooth Needed)', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-vivobook-ultra-s14-core-i7-11th-gen-8-gb-32-optane-512-ssd-windows-10-home-s433ea-am702ts-thin-light-laptop/p/itm88470516750f5?pid=COMG3JYDGZPZF7G9&lid=LSTCOMG3JYDGZPZF7G9VYXPB9&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_240&otracker=search&otracker1=search&fm=organic&iid=d10ff3d8-e759-445d-9dc8-0b11b7e38b2c.COMG3JYDGZPZF7G9.SEARCH&ppt=None&ppn=None&ssid=5ps8hqtnjk0000001667494815131&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:10.930781+05:30
LJDBCTVB,acer Intel EVO Swift 5 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) SF514-55TA Thin and Light ...,74999,109999,31% off,5,0,4.8,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Touchscreen Display', '1 Year International Travelers Warranty (ITW)']",https://www.flipkart.com/acer-intel-evo-swift-5-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-sf514-55ta-thin-light-laptop/p/itm2615edee79ad5?pid=COMG8ZERNFVMXU8Z&lid=LSTCOMG8ZERNFVMXU8ZCLSBCA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_246&otracker=search&otracker1=search&fm=organic&iid=a7a3fc39-cc4a-4826-bab8-8eff4f2806ad.COMG8ZERNFVMXU8Z.SEARCH&ppt=None&ppn=None&ssid=wger5w4nog0000001667494821604&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:12.955892+05:30
TTGQALJS,Lenovo IdeaPad 3 CB Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14IGL05 Thin and Light Lap...,39990,39990,0,0,0,0,"['Intel Celeron Dual Core Processor', '4 GB LPDDR4 RAM', '64 bit Chrome Operating System', '35.56 cm (14 inch) Touchscreen Display', '1 Year Onsite Warranty']",https://www.flipkart.com/lenovo-ideapad-3-cb-celeron-dual-core-4-gb-64-gb-emmc-storage-chrome-os-14igl05-thin-light-laptop/p/itm215057ea96014?pid=COMGGR9SPXCF8RUU&lid=LSTCOMGGR9SPXCF8RUUCUA0OT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_249&otracker=search&otracker1=search&fm=organic&iid=a7a3fc39-cc4a-4826-bab8-8eff4f2806ad.COMGGR9SPXCF8RUU.SEARCH&ppt=None&ppn=None&ssid=wger5w4nog0000001667494821604&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:14.102753+05:30
7VX9F3LM,acer Extensa Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) EX 215-54-583M Thin and Light Laptop,44990,57999,22% off,97,5,3.8,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year International Travelers Warranty (ITW)']",https://www.flipkart.com/acer-extensa-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-ex-215-54-583m-thin-light-laptop/p/itm03b6367174a8f?pid=COMGGYEBSGX9SEBG&lid=LSTCOMGGYEBSGX9SEBGBAGCPA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_250&otracker=search&otracker1=search&fm=organic&iid=a7a3fc39-cc4a-4826-bab8-8eff4f2806ad.COMGGYEBSGX9SEBG.SEARCH&ppt=None&ppn=None&ssid=wger5w4nog0000001667494821604&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:14.273587+05:30
D8Y8ODFB,HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s-ey1508AU Thin and Light Laptop,29999,43631,31% off,528,47,4.1,"['AMD Ryzen 3 Dual Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '39.62 cm (15.6 mm) Display', 'Microsoft Office 2021 Home and Student, HP Documentation, HP BIOS recovery, HP Smart', '1 Year Onsite Warranty']",https://www.flipkart.com/hp-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-15s-ey1508au-thin-light-laptop/p/itmec2f587ddbf77?pid=COMGFPH2ZWTDZHK6&lid=LSTCOMGFPH2ZWTDZHK6AEG0YB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_251&otracker=search&otracker1=search&fm=organic&iid=a7a3fc39-cc4a-4826-bab8-8eff4f2806ad.COMGFPH2ZWTDZHK6.SEARCH&ppt=None&ppn=None&ssid=wger5w4nog0000001667494821604&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:14.453913+05:30
3VDBJJ5V,acer Predator Helios 300 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,124990,161999,22% off,43,6,4.6,"['Intel Core i9 Processor (11th Gen)', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '39.62 cm (15.6 Inch) Display', '1 Year International Travelers Warranty (ITW)']",https://www.flipkart.com/acer-predator-helios-300-core-i9-11th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-ph315-54-gaming-laptop/p/itm3732fbcde4762?pid=COMGBNUHUUUFHH4Q&lid=LSTCOMGBNUHUUUFHH4QQIMPUN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_256&otracker=search&otracker1=search&fm=organic&iid=a7a3fc39-cc4a-4826-bab8-8eff4f2806ad.COMGBNUHUUUFHH4Q.SEARCH&ppt=None&ppn=None&ssid=wger5w4nog0000001667494821604&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:16.218727+05:30
Q0D12JB2,ASUS VivoBook 14 (2022) Ryzen 5 Quad Core AMD R5-3500U - (8 GB/512 GB SSD/Windows 11 Home) M415DA-EB71...,42990,57990,25% off,288,25,4.2,"['AMD Ryzen 5 Quad Core Processor', '8 GB DDR4 RAM', '32 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'Office Home and Student 2021', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-vivobook-14-2022-ryzen-5-quad-core-amd-r5-3500u-8-gb-512-gb-ssd-windows-11-home-m415da-eb712ws-thin-light-laptop/p/itm291ea229a80a6?pid=COMGCG2GZKRCJUBZ&lid=LSTCOMGCG2GZKRCJUBZ1XPKVP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_262&otracker=search&otracker1=search&fm=organic&iid=a7a3fc39-cc4a-4826-bab8-8eff4f2806ad.COMGCG2GZKRCJUBZ.SEARCH&ppt=None&ppn=None&ssid=wger5w4nog0000001667494821604&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:17.357025+05:30
TH5KIDP9,APPLE 2021 Macbook Pro M1 Pro - (16 GB/1 TB SSD/Mac OS Monterey) MK193HN/A,240990,259900,7% off,101,14,4.7,"['Apple M1 Pro Processor', '16 GB Unified Memory RAM', 'Mac OS Operating System', '1 TB SSD', '41.15 cm (16.2 inch) Display', 'iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player', '1 Year Limited Warranty']",https://www.flipkart.com/apple-2021-macbook-pro-m1-16-gb-1-tb-ssd-mac-os-monterey-mk193hn-a/p/itmac98e5071f1b4?pid=COMG7X7HZBSGGDUF&lid=LSTCOMG7X7HZBSGGDUFTFFHNR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_274&otracker=search&otracker1=search&fm=organic&iid=ee03d11c-4c9d-417f-afb7-23108860a376.COMG7X7HZBSGGDUF.SEARCH&ppt=None&ppn=None&ssid=kqnd1ihy0g0000001667494828516&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:20.465495+05:30
0E9VBVEQ,acer Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop,28990,43999,34% off,155,18,3.9,"['AMD Ryzen 3 Dual Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '35.56 cm (14 inch) Display', '1 Year International Travelers Warranty (ITW)']",https://www.flipkart.com/acer-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-z2-493-thin-light-laptop/p/itm752c735b4b0a6?pid=COMGFHMJFHEDTDD4&lid=LSTCOMGFHMJFHEDTDD44ATOEE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_275&otracker=search&otracker1=search&fm=organic&iid=ee03d11c-4c9d-417f-afb7-23108860a376.COMGFHMJFHEDTDD4.SEARCH&ppt=None&ppn=None&ssid=kqnd1ihy0g0000001667494828516&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:20.642507+05:30
M5SKS6HS,ASUS ExpertBook P2 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Pro/2 GB Graphics) ExpertBook P2 P2451...,83990,83990,0,0,0,0,"['Intel Core i5 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD', '35.56 cm (14 inch) Display', '3 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase']",https://www.flipkart.com/asus-expertbook-p2-core-i5-10th-gen-8-gb-1-tb-hdd-windows-10-pro-2-gb-graphics-p2451fb-thin-light-laptop/p/itm31e2e4f937bf3?pid=COMFVKZGCE4FMGAQ&lid=LSTCOMFVKZGCE4FMGAQYIMEKR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_279&otracker=search&otracker1=search&fm=organic&iid=ee03d11c-4c9d-417f-afb7-23108860a376.COMFVKZGCE4FMGAQ.SEARCH&ppt=None&ppn=None&ssid=kqnd1ihy0g0000001667494828516&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:22.044098+05:30
2BMLRD7E,ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 7 Octa Core AMD R7-6800H - (16 GB/1 TB SSD/Windows ...,140990,182990,22% off,4,0,5,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR5 RAM', 'Windows 11 Operating System', '1 TB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office Home & Student', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-rog-strix-g15-2022-90whr-battery-ryzen-7-octa-core-amd-r7-6800h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-300-hz-g513rm-hf272ws-gaming-laptop/p/itm35c03762f4297?pid=COMGDQHJFGMNK67R&lid=LSTCOMGDQHJFGMNK67RWRIMLJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_281&otracker=search&otracker1=search&fm=organic&iid=ee03d11c-4c9d-417f-afb7-23108860a376.COMGDQHJFGMNK67R.SEARCH&ppt=None&ppn=None&ssid=kqnd1ihy0g0000001667494828516&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:22.397170+05:30
XIVGHWSJ,acer Travelmate Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) TravelMate P214-53 Noteb...,46040,60000,23% off,66,6,4.2,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD|256 GB SSD', '35.56 cm (14 inches) Display', '1 Year Carry in Warranty']",https://www.flipkart.com/acer-travelmate-core-i3-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-p214-53-notebook/p/itmacb0bc122b708?pid=COMG4PSMFX47X5DG&lid=LSTCOMG4PSMFX47X5DGZOZV59&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_283&otracker=search&otracker1=search&fm=organic&iid=ee03d11c-4c9d-417f-afb7-23108860a376.COMG4PSMFX47X5DG.SEARCH&ppt=None&ppn=None&ssid=kqnd1ihy0g0000001667494828516&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:23.016808+05:30
41V8N32D,DELL Vostro Core i3 10th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3401 Thin and Light L...,42278,57858,26% off,45,3,4.2,"['Intel Core i3 Processor (10th Gen)', '4 GB DDR4 RAM', '64 bit Windows 11 Operating System', '1 TB HDD|256 GB SSD', '35.56 cm (14 inch) Display', 'Microsoft Office Home and Student 2021', '1 Year Onsite Warranty']",https://www.flipkart.com/dell-vostro-core-i3-10th-gen-4-gb-1-tb-hdd-256-gb-ssd-windows-11-home-3401-thin-light-laptop/p/itm49ca9d83e06ad?pid=COMG9NYDEJDHJZ5Q&lid=LSTCOMG9NYDEJDHJZ5QBWP2UI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_286&otracker=search&otracker1=search&fm=organic&iid=ee03d11c-4c9d-417f-afb7-23108860a376.COMG9NYDEJDHJZ5Q.SEARCH&ppt=None&ppn=None&ssid=kqnd1ihy0g0000001667494828516&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:23.632948+05:30
2XRIZT5B,DELL Vostro Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Vostro 3401 Thin and Light Laptop,45060,54517,17% off,2020,200,4,"['Intel Core i3 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD', '35.56 cm (14 inch) Display', 'Microsoft Office Home and Student 2019', '1 Year Onsite Warranty']",https://www.flipkart.com/dell-vostro-core-i3-10th-gen-8-gb-1-tb-hdd-windows-10-home-3401-thin-light-laptop/p/itm0b45b63fac02d?pid=COMFYZC5Y4GZYEWN&lid=LSTCOMFYZC5Y4GZYEWNAE8BRJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_288&otracker=search&otracker1=search&fm=organic&iid=ee03d11c-4c9d-417f-afb7-23108860a376.COMFYZC5Y4GZYEWN.SEARCH&ppt=None&ppn=None&ssid=kqnd1ihy0g0000001667494828516&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:24.012613+05:30
KTLTLN40,MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-423IN Laptop,56490,57240,1% off,835,113,4.5,"['Intel Core i5 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'Cooler Boost, Nahimic 3, Creator Center', '1 Year Carry In Warranty']",https://www.flipkart.com/msi-modern-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-b10mw-423in-laptop/p/itm646714501faf5?pid=COMFYZC5CQG2CNKW&lid=LSTCOMFYZC5CQG2CNKWWFHWGK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_298&otracker=search&otracker1=search&fm=organic&iid=235acf6d-bbea-45c9-8b3e-a4eac23bbd1f.COMFYZC5CQG2CNKW.SEARCH&ppt=None&ppn=None&ssid=etlvylnew00000001667494834653&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:27.086172+05:30
7TJNEQWY,MSI Delta 15 AMD Advantage Edition Ryzen 9 Octa Core 5900HX 5th Gen - (16 GB/1 TB SSD/Windows 11 Home/...,119990,188990,36% off,24,3,4.6,"['AMD Ryzen 9 Octa Core Processor (5th Gen)', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '39.62 cm (15.6 inch) Display', '1 Year On-Site Warranty']",https://www.flipkart.com/msi-delta-15-amd-advantage-ryzen-9-octa-core-5900hx-5th-gen-16-gb-1-tb-ssd-windows-11-home-10-gb-graphics-amd-radeon-rx-6700m-144-hz-a5efk-083in-gaming-laptop/p/itm9d6cfb55b316a?pid=COMG9VKEHSAGGWBY&lid=LSTCOMG9VKEHSAGGWBY289PRX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_300&otracker=search&otracker1=search&fm=organic&iid=235acf6d-bbea-45c9-8b3e-a4eac23bbd1f.COMG9VKEHSAGGWBY.SEARCH&ppt=None&ppn=None&ssid=etlvylnew00000001667494834653&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:27.483667+05:30
JPHR7ZS3,ASUS TUF Gaming A17 (2022) with 90Whr Battery Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windo...,88990,131990,32% off,5,1,5,"['AMD Ryzen 7 Octa Core Processor', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '43.94 cm (17.3 Inch) Display', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-tuf-gaming-a17-2022-90whr-battery-ryzen-7-octa-core-amd-r7-6800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-fa777rc-hx027ws-laptop/p/itm72adb0e8ecc29?pid=COMGGYY3ZW8QAXZF&lid=LSTCOMGGYY3ZW8QAXZFUMHRUS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_301&otracker=search&otracker1=search&fm=organic&iid=235acf6d-bbea-45c9-8b3e-a4eac23bbd1f.COMGGYY3ZW8QAXZF.SEARCH&ppt=None&ppn=None&ssid=etlvylnew00000001667494834653&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:27.638667+05:30
E6BUJYES,ASUS Vivobook 15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-EJ552WSX512JA Notebook,44990,62990,28% off,20,2,4.3,"['Intel Core i5 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Windows 11, Microsoft Office H&S 2021, 1 Year McAfee', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-vivobook-15-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-x515ja-ej552wsx512ja-notebook/p/itmad6efad53fb69?pid=COMGHEMH3FHNNMFA&lid=LSTCOMGHEMH3FHNNMFAHBZXWN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_304&otracker=search&otracker1=search&fm=organic&iid=235acf6d-bbea-45c9-8b3e-a4eac23bbd1f.COMGHEMH3FHNNMFA.SEARCH&ppt=None&ppn=None&ssid=etlvylnew00000001667494834653&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:28.332789+05:30
XMNBEJS6,ASUS TUF GAMING A15 Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,80990,92990,12% off,0,0,0,"['AMD Ryzen 7 Octa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Windows 11, 1 Year McAfee', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-tuf-gaming-a15-ryzen-7-octa-core-4800h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-fa506icb-hn005w-laptop/p/itma12446d5777f5?pid=COMGGUV6AKUDZZFR&lid=LSTCOMGGUV6AKUDZZFRPFS5UN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_308&otracker=search&otracker1=search&fm=organic&iid=235acf6d-bbea-45c9-8b3e-a4eac23bbd1f.COMGGUV6AKUDZZFR.SEARCH&ppt=None&ppn=None&ssid=etlvylnew00000001667494834653&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:29.155674+05:30
4UYV7NAH,SAMSUNG Galaxy Book2 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) NP750XEE-XB1IN...,85990,103490,16% off,7,2,4.1,"['Intel Core i5 Processor (12th Gen)', '8 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']",https://www.flipkart.com/samsung-galaxy-book2-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-np750xee-xb1in-thin-light-laptop/p/itmd1a6de7f18b8b?pid=COMGE82NVCH5UYM4&lid=LSTCOMGE82NVCH5UYM40OJUJS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_310&otracker=search&otracker1=search&fm=organic&iid=235acf6d-bbea-45c9-8b3e-a4eac23bbd1f.COMGE82NVCH5UYM4.SEARCH&ppt=None&ppn=None&ssid=etlvylnew00000001667494834653&qH=c06ea84a1e3dc3c6,2022-11-03 22:30:29.505932+05:30
